"rental_id"|"rental_date"|"return_date"|"last_updated"|"bookworm_id"|"inventory_id"|"staff_id"
4659|"2023-03-27 02:53:21.262553"|"2023-03-27 02:53:21.262554"|"2023-03-27 02:53:21.262554"|72|902|2
4660|"2023-03-27 02:53:21.262564"|"2023-03-27 02:53:21.262564"|"2023-03-27 02:53:21.262564"|44|2880|1
4661|"2023-03-27 02:53:21.262574"|"2023-03-27 02:53:21.262574"|"2023-03-27 02:53:21.262575"|388|2106|1
4662|"2023-03-27 02:53:21.262584"|"2023-03-27 02:53:21.262585"|"2023-03-27 02:53:21.262585"|496|553|2
4663|"2023-03-27 02:53:21.262595"|"2023-03-27 02:53:21.262595"|"2023-03-27 02:53:21.262595"|385|2355|2
4664|"2023-03-27 02:53:21.262605"|"2023-03-27 02:53:21.262605"|"2023-03-27 02:53:21.262606"|417|1522|1
4665|"2023-03-27 02:53:21.262629"|"2023-03-27 02:53:21.262629"|"2023-03-27 02:53:21.262630"|535|1131|1
4666|"2023-03-27 02:53:21.262641"|"2023-03-27 02:53:21.262641"|"2023-03-27 02:53:21.262641"|130|929|2
4667|"2023-03-27 02:53:21.262651"|"2023-03-27 02:53:21.262651"|"2023-03-27 02:53:21.262652"|352|1644|1
4668|"2023-03-27 02:53:21.262661"|"2023-03-27 02:53:21.262662"|"2023-03-27 02:53:21.262662"|290|2900|1
4669|"2023-03-27 02:53:21.262671"|"2023-03-27 02:53:21.262672"|"2023-03-27 02:53:21.262672"|332|2274|1
4670|"2023-03-27 02:53:21.262682"|"2023-03-27 02:53:21.262682"|"2023-03-27 02:53:21.262683"|547|7|1
4671|"2023-03-27 02:53:21.262693"|"2023-03-27 02:53:21.262693"|"2023-03-27 02:53:21.262694"|491|827|2
4672|"2023-03-27 02:53:21.262703"|"2023-03-27 02:53:21.262703"|"2023-03-27 02:53:21.262704"|42|1677|2
4673|"2023-03-27 02:53:21.262713"|"2023-03-27 02:53:21.262714"|"2023-03-27 02:53:21.262714"|304|678|2
4674|"2023-03-27 02:53:21.262723"|"2023-03-27 02:53:21.262724"|"2023-03-27 02:53:21.262724"|354|1485|1
4675|"2023-03-27 02:53:21.262734"|"2023-03-27 02:53:21.262734"|"2023-03-27 02:53:21.262734"|498|2166|2
4676|"2023-03-27 02:53:21.262744"|"2023-03-27 02:53:21.262744"|"2023-03-27 02:53:21.262745"|283|2305|2
4677|"2023-03-27 02:53:21.262773"|"2023-03-27 02:53:21.262773"|"2023-03-27 02:53:21.262774"|307|2596|1
4678|"2023-03-27 02:53:21.262785"|"2023-03-27 02:53:21.262785"|"2023-03-27 02:53:21.262786"|1|3097|1
4679|"2023-03-27 02:53:21.262797"|"2023-03-27 02:53:21.262797"|"2023-03-27 02:53:21.262798"|351|2252|1
4680|"2023-03-27 02:53:21.262809"|"2023-03-27 02:53:21.262810"|"2023-03-27 02:53:21.262810"|165|1599|2
4681|"2023-03-27 02:53:21.262833"|"2023-03-27 02:53:21.262834"|"2023-03-27 02:53:21.262834"|331|1767|1
4682|"2023-03-27 02:53:21.262844"|"2023-03-27 02:53:21.262844"|"2023-03-27 02:53:21.262844"|287|1410|2
4683|"2023-03-27 02:53:21.262854"|"2023-03-27 02:53:21.262854"|"2023-03-27 02:53:21.262855"|520|2739|2
4684|"2023-03-27 02:53:21.262864"|"2023-03-27 02:53:21.262865"|"2023-03-27 02:53:21.262865"|131|722|1
4685|"2023-03-27 02:53:21.262875"|"2023-03-27 02:53:21.262875"|"2023-03-27 02:53:21.262876"|246|1586|2
4686|"2023-03-27 02:53:21.262885"|"2023-03-27 02:53:21.262886"|"2023-03-27 02:53:21.262886"|577|1405|2
4687|"2023-03-27 02:53:21.262896"|"2023-03-27 02:53:21.262896"|"2023-03-27 02:53:21.262897"|76|1804|1
4688|"2023-03-27 02:53:21.262906"|"2023-03-27 02:53:21.262907"|"2023-03-27 02:53:21.262907"|5|1264|1
4689|"2023-03-27 02:53:21.262917"|"2023-03-27 02:53:21.262917"|"2023-03-27 02:53:21.262917"|559|500|2
4690|"2023-03-27 02:53:21.262927"|"2023-03-27 02:53:21.262927"|"2023-03-27 02:53:21.262928"|45|1601|2
4691|"2023-03-27 02:53:21.262937"|"2023-03-27 02:53:21.262937"|"2023-03-27 02:53:21.262938"|277|2357|1
4692|"2023-03-27 02:53:21.262947"|"2023-03-27 02:53:21.262948"|"2023-03-27 02:53:21.262948"|271|2143|1
4693|"2023-03-27 02:53:21.262957"|"2023-03-27 02:53:21.262958"|"2023-03-27 02:53:21.262958"|64|2397|2
4694|"2023-03-27 02:53:21.262968"|"2023-03-27 02:53:21.262968"|"2023-03-27 02:53:21.262969"|382|2527|1
4695|"2023-03-27 02:53:21.262978"|"2023-03-27 02:53:21.262979"|"2023-03-27 02:53:21.262979"|229|272|1
4696|"2023-03-27 02:53:21.262992"|"2023-03-27 02:53:21.262992"|"2023-03-27 02:53:21.262993"|591|461|1
4697|"2023-03-27 02:53:21.263007"|"2023-03-27 02:53:21.263008"|"2023-03-27 02:53:21.263008"|224|2682|1
4698|"2023-03-27 02:53:21.263049"|"2023-03-27 02:53:21.263049"|"2023-03-27 02:53:21.263050"|45|133|2
4699|"2023-03-27 02:53:21.263063"|"2023-03-27 02:53:21.263063"|"2023-03-27 02:53:21.263064"|462|1275|2
4700|"2023-03-27 02:53:21.263076"|"2023-03-27 02:53:21.263077"|"2023-03-27 02:53:21.263078"|260|1366|2
4701|"2023-03-27 02:53:21.263090"|"2023-03-27 02:53:21.263091"|"2023-03-27 02:53:21.263091"|429|804|2
4702|"2023-03-27 02:53:21.263104"|"2023-03-27 02:53:21.263104"|"2023-03-27 02:53:21.263105"|170|1148|1
4703|"2023-03-27 02:53:21.263117"|"2023-03-27 02:53:21.263118"|"2023-03-27 02:53:21.263118"|387|2256|2
4704|"2023-03-27 02:53:21.263132"|"2023-03-27 02:53:21.263132"|"2023-03-27 02:53:21.263133"|48|1620|2
4705|"2023-03-27 02:53:21.263146"|"2023-03-27 02:53:21.263147"|"2023-03-27 02:53:21.263147"|152|407|2
4706|"2023-03-27 02:53:21.263160"|"2023-03-27 02:53:21.263161"|"2023-03-27 02:53:21.263161"|412|1931|1
4707|"2023-03-27 02:53:21.263174"|"2023-03-27 02:53:21.263175"|"2023-03-27 02:53:21.263175"|161|2229|1
4708|"2023-03-27 02:53:21.263188"|"2023-03-27 02:53:21.263188"|"2023-03-27 02:53:21.263189"|184|994|2
4709|"2023-03-27 02:53:21.263202"|"2023-03-27 02:53:21.263203"|"2023-03-27 02:53:21.263204"|408|503|1
4710|"2023-03-27 02:53:21.263217"|"2023-03-27 02:53:21.263218"|"2023-03-27 02:53:21.263218"|571|1219|1
4711|"2023-03-27 02:53:21.263270"|"2023-03-27 02:53:21.263271"|"2023-03-27 02:53:21.263272"|79|31|1
4712|"2023-03-27 02:53:21.263290"|"2023-03-27 02:53:21.263291"|"2023-03-27 02:53:21.263292"|167|1078|1
4713|"2023-03-27 02:53:21.263311"|"2023-03-27 02:53:21.263312"|"2023-03-27 02:53:21.263313"|254|3028|2
4714|"2023-03-27 02:53:21.263330"|"2023-03-27 02:53:21.263330"|"2023-03-27 02:53:21.263331"|475|322|2
4715|"2023-03-27 02:53:21.263354"|"2023-03-27 02:53:21.263355"|"2023-03-27 02:53:21.263355"|481|707|1
4716|"2023-03-27 02:53:21.263386"|"2023-03-27 02:53:21.263387"|"2023-03-27 02:53:21.263387"|227|1174|2
4717|"2023-03-27 02:53:21.263399"|"2023-03-27 02:53:21.263400"|"2023-03-27 02:53:21.263400"|477|828|1
4718|"2023-03-27 02:53:21.263412"|"2023-03-27 02:53:21.263412"|"2023-03-27 02:53:21.263413"|76|2732|2
4719|"2023-03-27 02:53:21.263437"|"2023-03-27 02:53:21.263437"|"2023-03-27 02:53:21.263437"|420|2517|2
4720|"2023-03-27 02:53:21.263447"|"2023-03-27 02:53:21.263447"|"2023-03-27 02:53:21.263447"|276|2325|1
4721|"2023-03-27 02:53:21.263457"|"2023-03-27 02:53:21.263457"|"2023-03-27 02:53:21.263457"|43|1779|1
4722|"2023-03-27 02:53:21.263467"|"2023-03-27 02:53:21.263467"|"2023-03-27 02:53:21.263467"|273|740|1
4723|"2023-03-27 02:53:21.263476"|"2023-03-27 02:53:21.263477"|"2023-03-27 02:53:21.263477"|283|2340|2
4724|"2023-03-27 02:53:21.263486"|"2023-03-27 02:53:21.263487"|"2023-03-27 02:53:21.263487"|410|1605|2
4725|"2023-03-27 02:53:21.263496"|"2023-03-27 02:53:21.263497"|"2023-03-27 02:53:21.263497"|342|2927|1
4726|"2023-03-27 02:53:21.263506"|"2023-03-27 02:53:21.263507"|"2023-03-27 02:53:21.263507"|465|146|2
4727|"2023-03-27 02:53:21.263516"|"2023-03-27 02:53:21.263517"|"2023-03-27 02:53:21.263517"|84|282|2
4728|"2023-03-27 02:53:21.263526"|"2023-03-27 02:53:21.263527"|"2023-03-27 02:53:21.263527"|386|1706|2
4729|"2023-03-27 02:53:21.263537"|"2023-03-27 02:53:21.263538"|"2023-03-27 02:53:21.263538"|555|609|1
4730|"2023-03-27 02:53:21.263547"|"2023-03-27 02:53:21.263548"|"2023-03-27 02:53:21.263548"|328|1905|1
4731|"2023-03-27 02:53:21.263558"|"2023-03-27 02:53:21.263558"|"2023-03-27 02:53:21.263558"|425|2198|1
4732|"2023-03-27 02:53:21.263568"|"2023-03-27 02:53:21.263568"|"2023-03-27 02:53:21.263568"|529|1535|2
4733|"2023-03-27 02:53:21.263578"|"2023-03-27 02:53:21.263578"|"2023-03-27 02:53:21.263578"|469|1642|1
4734|"2023-03-27 02:53:21.263588"|"2023-03-27 02:53:21.263588"|"2023-03-27 02:53:21.263588"|93|1549|1
4735|"2023-03-27 02:53:21.263598"|"2023-03-27 02:53:21.263598"|"2023-03-27 02:53:21.263598"|132|1464|1
4736|"2023-03-27 02:53:21.263608"|"2023-03-27 02:53:21.263608"|"2023-03-27 02:53:21.263609"|516|840|2
4737|"2023-03-27 02:53:21.263618"|"2023-03-27 02:53:21.263619"|"2023-03-27 02:53:21.263619"|313|670|2
4738|"2023-03-27 02:53:21.263629"|"2023-03-27 02:53:21.263629"|"2023-03-27 02:53:21.263629"|232|3019|2
4739|"2023-03-27 02:53:21.263639"|"2023-03-27 02:53:21.263639"|"2023-03-27 02:53:21.263639"|585|51|1
4740|"2023-03-27 02:53:21.263649"|"2023-03-27 02:53:21.263649"|"2023-03-27 02:53:21.263650"|86|621|2
4741|"2023-03-27 02:53:21.263661"|"2023-03-27 02:53:21.263662"|"2023-03-27 02:53:21.263662"|211|1159|2
4742|"2023-03-27 02:53:21.263672"|"2023-03-27 02:53:21.263672"|"2023-03-27 02:53:21.263672"|241|2922|1
4743|"2023-03-27 02:53:21.263682"|"2023-03-27 02:53:21.263683"|"2023-03-27 02:53:21.263683"|349|452|2
4744|"2023-03-27 02:53:21.263720"|"2023-03-27 02:53:21.263721"|"2023-03-27 02:53:21.263721"|300|3|2
4745|"2023-03-27 02:53:21.263732"|"2023-03-27 02:53:21.263733"|"2023-03-27 02:53:21.263733"|142|2265|2
4746|"2023-03-27 02:53:21.263763"|"2023-03-27 02:53:21.263764"|"2023-03-27 02:53:21.263764"|208|1550|2
4747|"2023-03-27 02:53:21.263776"|"2023-03-27 02:53:21.263776"|"2023-03-27 02:53:21.263777"|571|1480|1
4748|"2023-03-27 02:53:21.263788"|"2023-03-27 02:53:21.263789"|"2023-03-27 02:53:21.263789"|587|964|2
4749|"2023-03-27 02:53:21.263805"|"2023-03-27 02:53:21.263806"|"2023-03-27 02:53:21.263807"|227|3066|1
4750|"2023-03-27 02:53:21.263826"|"2023-03-27 02:53:21.263827"|"2023-03-27 02:53:21.263828"|11|2146|2
4751|"2023-03-27 02:53:21.263857"|"2023-03-27 02:53:21.263858"|"2023-03-27 02:53:21.263858"|518|2359|1
4752|"2023-03-27 02:53:21.263873"|"2023-03-27 02:53:21.263874"|"2023-03-27 02:53:21.263874"|282|965|1
4753|"2023-03-27 02:53:21.263907"|"2023-03-27 02:53:21.263907"|"2023-03-27 02:53:21.263909"|496|1757|2
4754|"2023-03-27 02:53:21.263926"|"2023-03-27 02:53:21.263927"|"2023-03-27 02:53:21.263928"|443|2407|1
4755|"2023-03-27 02:53:21.263958"|"2023-03-27 02:53:21.263959"|"2023-03-27 02:53:21.263959"|440|1774|2
4756|"2023-03-27 02:53:21.263986"|"2023-03-27 02:53:21.263987"|"2023-03-27 02:53:21.263987"|576|1752|1
4757|"2023-03-27 02:53:21.264000"|"2023-03-27 02:53:21.264000"|"2023-03-27 02:53:21.264001"|321|89|1
4758|"2023-03-27 02:53:21.264015"|"2023-03-27 02:53:21.264015"|"2023-03-27 02:53:21.264016"|407|1480|1
4759|"2023-03-27 02:53:21.264029"|"2023-03-27 02:53:21.264030"|"2023-03-27 02:53:21.264030"|585|1473|1
4760|"2023-03-27 02:53:21.264046"|"2023-03-27 02:53:21.264046"|"2023-03-27 02:53:21.264047"|418|533|1
4761|"2023-03-27 02:53:21.264062"|"2023-03-27 02:53:21.264062"|"2023-03-27 02:53:21.264063"|518|2022|2
4762|"2023-03-27 02:53:21.264078"|"2023-03-27 02:53:21.264079"|"2023-03-27 02:53:21.264079"|105|763|2
4763|"2023-03-27 02:53:21.264094"|"2023-03-27 02:53:21.264094"|"2023-03-27 02:53:21.264095"|507|973|1
4764|"2023-03-27 02:53:21.264108"|"2023-03-27 02:53:21.264109"|"2023-03-27 02:53:21.264110"|276|3058|1
4765|"2023-03-27 02:53:21.264124"|"2023-03-27 02:53:21.264124"|"2023-03-27 02:53:21.264125"|168|2136|1
4766|"2023-03-27 02:53:21.264137"|"2023-03-27 02:53:21.264138"|"2023-03-27 02:53:21.264138"|502|1709|2
4767|"2023-03-27 02:53:21.264170"|"2023-03-27 02:53:21.264171"|"2023-03-27 02:53:21.264172"|457|784|1
4768|"2023-03-27 02:53:21.264188"|"2023-03-27 02:53:21.264189"|"2023-03-27 02:53:21.264189"|534|2047|2
4769|"2023-03-27 02:53:21.264205"|"2023-03-27 02:53:21.264205"|"2023-03-27 02:53:21.264206"|125|1517|1
4770|"2023-03-27 02:53:21.264232"|"2023-03-27 02:53:21.264233"|"2023-03-27 02:53:21.264233"|442|2737|2
4771|"2023-03-27 02:53:21.264247"|"2023-03-27 02:53:21.264247"|"2023-03-27 02:53:21.264248"|359|1030|2
4772|"2023-03-27 02:53:21.264263"|"2023-03-27 02:53:21.264264"|"2023-03-27 02:53:21.264265"|595|2027|2
4773|"2023-03-27 02:53:21.264279"|"2023-03-27 02:53:21.264280"|"2023-03-27 02:53:21.264281"|469|1152|2
4774|"2023-03-27 02:53:21.264294"|"2023-03-27 02:53:21.264295"|"2023-03-27 02:53:21.264295"|395|1604|2
4775|"2023-03-27 02:53:21.264311"|"2023-03-27 02:53:21.264312"|"2023-03-27 02:53:21.264313"|341|1195|1
4776|"2023-03-27 02:53:21.264326"|"2023-03-27 02:53:21.264327"|"2023-03-27 02:53:21.264328"|50|2420|2
4777|"2023-03-27 02:53:21.264341"|"2023-03-27 02:53:21.264342"|"2023-03-27 02:53:21.264343"|70|2071|2
4778|"2023-03-27 02:53:21.264357"|"2023-03-27 02:53:21.264358"|"2023-03-27 02:53:21.264359"|472|906|2
4779|"2023-03-27 02:53:21.264374"|"2023-03-27 02:53:21.264375"|"2023-03-27 02:53:21.264375"|218|386|1
4780|"2023-03-27 02:53:21.264389"|"2023-03-27 02:53:21.264390"|"2023-03-27 02:53:21.264390"|50|2762|2
4781|"2023-03-27 02:53:21.264405"|"2023-03-27 02:53:21.264406"|"2023-03-27 02:53:21.264406"|250|859|1
4782|"2023-03-27 02:53:21.264421"|"2023-03-27 02:53:21.264422"|"2023-03-27 02:53:21.264422"|13|2321|2
4783|"2023-03-27 02:53:21.264456"|"2023-03-27 02:53:21.264457"|"2023-03-27 02:53:21.264458"|357|2615|2
4784|"2023-03-27 02:53:21.264474"|"2023-03-27 02:53:21.264475"|"2023-03-27 02:53:21.264476"|545|2699|1
4785|"2023-03-27 02:53:21.264513"|"2023-03-27 02:53:21.264514"|"2023-03-27 02:53:21.264515"|353|1471|1
4786|"2023-03-27 02:53:21.264566"|"2023-03-27 02:53:21.264567"|"2023-03-27 02:53:21.264567"|339|2977|2
4787|"2023-03-27 02:53:21.264579"|"2023-03-27 02:53:21.264580"|"2023-03-27 02:53:21.264580"|268|971|1
4788|"2023-03-27 02:53:21.264592"|"2023-03-27 02:53:21.264593"|"2023-03-27 02:53:21.264593"|527|1021|2
4789|"2023-03-27 02:53:21.264617"|"2023-03-27 02:53:21.264617"|"2023-03-27 02:53:21.264617"|184|1506|2
4790|"2023-03-27 02:53:21.264627"|"2023-03-27 02:53:21.264627"|"2023-03-27 02:53:21.264627"|563|2340|2
4791|"2023-03-27 02:53:21.264636"|"2023-03-27 02:53:21.264637"|"2023-03-27 02:53:21.264637"|104|842|1
4792|"2023-03-27 02:53:21.264646"|"2023-03-27 02:53:21.264647"|"2023-03-27 02:53:21.264647"|432|328|2
4793|"2023-03-27 02:53:21.264656"|"2023-03-27 02:53:21.264657"|"2023-03-27 02:53:21.264657"|416|1864|1
4794|"2023-03-27 02:53:21.264666"|"2023-03-27 02:53:21.264667"|"2023-03-27 02:53:21.264667"|159|2614|1
4795|"2023-03-27 02:53:21.264676"|"2023-03-27 02:53:21.264677"|"2023-03-27 02:53:21.264677"|468|1608|1
4796|"2023-03-27 02:53:21.264686"|"2023-03-27 02:53:21.264687"|"2023-03-27 02:53:21.264687"|383|1619|2
4797|"2023-03-27 02:53:21.264710"|"2023-03-27 02:53:21.264710"|"2023-03-27 02:53:21.264710"|31|1556|1
4798|"2023-03-27 02:53:21.264719"|"2023-03-27 02:53:21.264719"|"2023-03-27 02:53:21.264720"|69|1946|2
4799|"2023-03-27 02:53:21.264728"|"2023-03-27 02:53:21.264728"|"2023-03-27 02:53:21.264729"|48|2554|2
4800|"2023-03-27 02:53:21.264737"|"2023-03-27 02:53:21.264737"|"2023-03-27 02:53:21.264738"|133|2211|2
4801|"2023-03-27 02:53:21.264746"|"2023-03-27 02:53:21.264747"|"2023-03-27 02:53:21.264747"|375|135|1
4802|"2023-03-27 02:53:21.264755"|"2023-03-27 02:53:21.264756"|"2023-03-27 02:53:21.264756"|303|36|2
4803|"2023-03-27 02:53:21.264765"|"2023-03-27 02:53:21.264765"|"2023-03-27 02:53:21.264765"|485|2989|2
4804|"2023-03-27 02:53:21.264774"|"2023-03-27 02:53:21.264774"|"2023-03-27 02:53:21.264774"|3|2848|2
4805|"2023-03-27 02:53:21.264782"|"2023-03-27 02:53:21.264783"|"2023-03-27 02:53:21.264783"|593|2977|1
4806|"2023-03-27 02:53:21.264792"|"2023-03-27 02:53:21.264792"|"2023-03-27 02:53:21.264792"|194|2363|1
4807|"2023-03-27 02:53:21.264801"|"2023-03-27 02:53:21.264801"|"2023-03-27 02:53:21.264802"|79|2327|2
4808|"2023-03-27 02:53:21.264810"|"2023-03-27 02:53:21.264811"|"2023-03-27 02:53:21.264811"|548|1820|2
4809|"2023-03-27 02:53:21.264819"|"2023-03-27 02:53:21.264820"|"2023-03-27 02:53:21.264820"|300|2061|1
4810|"2023-03-27 02:53:21.264828"|"2023-03-27 02:53:21.264829"|"2023-03-27 02:53:21.264829"|557|2915|1
4811|"2023-03-27 02:53:21.264837"|"2023-03-27 02:53:21.264838"|"2023-03-27 02:53:21.264838"|92|1832|1
4812|"2023-03-27 02:53:21.264846"|"2023-03-27 02:53:21.264847"|"2023-03-27 02:53:21.264847"|353|389|2
4813|"2023-03-27 02:53:21.264855"|"2023-03-27 02:53:21.264856"|"2023-03-27 02:53:21.264856"|422|1172|2
4814|"2023-03-27 02:53:21.264864"|"2023-03-27 02:53:21.264865"|"2023-03-27 02:53:21.264865"|247|116|2
4815|"2023-03-27 02:53:21.264874"|"2023-03-27 02:53:21.264874"|"2023-03-27 02:53:21.264875"|58|1208|1
4816|"2023-03-27 02:53:21.264883"|"2023-03-27 02:53:21.264884"|"2023-03-27 02:53:21.264884"|143|302|2
4817|"2023-03-27 02:53:21.264892"|"2023-03-27 02:53:21.264893"|"2023-03-27 02:53:21.264893"|429|1710|2
4818|"2023-03-27 02:53:21.264901"|"2023-03-27 02:53:21.264902"|"2023-03-27 02:53:21.264902"|201|2263|2
4819|"2023-03-27 02:53:21.264910"|"2023-03-27 02:53:21.264911"|"2023-03-27 02:53:21.264911"|179|2977|2
4820|"2023-03-27 02:53:21.264920"|"2023-03-27 02:53:21.264921"|"2023-03-27 02:53:21.264921"|88|1363|1
4821|"2023-03-27 02:53:21.264929"|"2023-03-27 02:53:21.264930"|"2023-03-27 02:53:21.264930"|321|2116|2
4822|"2023-03-27 02:53:21.264939"|"2023-03-27 02:53:21.264939"|"2023-03-27 02:53:21.264939"|359|2213|2
4823|"2023-03-27 02:53:21.264971"|"2023-03-27 02:53:21.264971"|"2023-03-27 02:53:21.264971"|481|621|1
4824|"2023-03-27 02:53:21.264999"|"2023-03-27 02:53:21.265000"|"2023-03-27 02:53:21.265000"|328|1612|2
4825|"2023-03-27 02:53:21.265010"|"2023-03-27 02:53:21.265010"|"2023-03-27 02:53:21.265010"|113|141|2
4826|"2023-03-27 02:53:21.265020"|"2023-03-27 02:53:21.265020"|"2023-03-27 02:53:21.265020"|371|1372|1
4827|"2023-03-27 02:53:21.265029"|"2023-03-27 02:53:21.265030"|"2023-03-27 02:53:21.265030"|329|1907|1
4828|"2023-03-27 02:53:21.265039"|"2023-03-27 02:53:21.265040"|"2023-03-27 02:53:21.265040"|24|1580|2
4829|"2023-03-27 02:53:21.265049"|"2023-03-27 02:53:21.265050"|"2023-03-27 02:53:21.265050"|361|2512|1
4830|"2023-03-27 02:53:21.265059"|"2023-03-27 02:53:21.265060"|"2023-03-27 02:53:21.265060"|395|273|1
4831|"2023-03-27 02:53:21.265069"|"2023-03-27 02:53:21.265070"|"2023-03-27 02:53:21.265070"|197|1127|1
4832|"2023-03-27 02:53:21.265080"|"2023-03-27 02:53:21.265080"|"2023-03-27 02:53:21.265080"|469|145|1
4833|"2023-03-27 02:53:21.265089"|"2023-03-27 02:53:21.265090"|"2023-03-27 02:53:21.265090"|412|292|1
4834|"2023-03-27 02:53:21.265119"|"2023-03-27 02:53:21.265120"|"2023-03-27 02:53:21.265133"|323|594|1
4835|"2023-03-27 02:53:21.265143"|"2023-03-27 02:53:21.265144"|"2023-03-27 02:53:21.265144"|564|2274|1
4836|"2023-03-27 02:53:21.265153"|"2023-03-27 02:53:21.265154"|"2023-03-27 02:53:21.265154"|328|2598|1
4837|"2023-03-27 02:53:21.265163"|"2023-03-27 02:53:21.265164"|"2023-03-27 02:53:21.265164"|142|2524|2
4838|"2023-03-27 02:53:21.265186"|"2023-03-27 02:53:21.265186"|"2023-03-27 02:53:21.265186"|574|1537|1
4839|"2023-03-27 02:53:21.265195"|"2023-03-27 02:53:21.265195"|"2023-03-27 02:53:21.265195"|487|2865|2
4840|"2023-03-27 02:53:21.265204"|"2023-03-27 02:53:21.265204"|"2023-03-27 02:53:21.265204"|353|1130|1
4841|"2023-03-27 02:53:21.265214"|"2023-03-27 02:53:21.265214"|"2023-03-27 02:53:21.265214"|558|2753|2
4842|"2023-03-27 02:53:21.265223"|"2023-03-27 02:53:21.265223"|"2023-03-27 02:53:21.265223"|516|2510|2
4843|"2023-03-27 02:53:21.265232"|"2023-03-27 02:53:21.265232"|"2023-03-27 02:53:21.265233"|356|449|1
4844|"2023-03-27 02:53:21.265241"|"2023-03-27 02:53:21.265242"|"2023-03-27 02:53:21.265242"|358|873|2
4845|"2023-03-27 02:53:21.265250"|"2023-03-27 02:53:21.265251"|"2023-03-27 02:53:21.265251"|69|74|2
4846|"2023-03-27 02:53:21.265259"|"2023-03-27 02:53:21.265260"|"2023-03-27 02:53:21.265260"|357|2949|2
4847|"2023-03-27 02:53:21.265269"|"2023-03-27 02:53:21.265269"|"2023-03-27 02:53:21.265269"|226|2950|1
4848|"2023-03-27 02:53:21.265278"|"2023-03-27 02:53:21.265279"|"2023-03-27 02:53:21.265279"|565|2084|1
4849|"2023-03-27 02:53:21.265287"|"2023-03-27 02:53:21.265288"|"2023-03-27 02:53:21.265288"|58|1047|1
4850|"2023-03-27 02:53:21.265297"|"2023-03-27 02:53:21.265297"|"2023-03-27 02:53:21.265298"|94|1785|1
4851|"2023-03-27 02:53:21.265306"|"2023-03-27 02:53:21.265306"|"2023-03-27 02:53:21.265307"|231|2918|2
4852|"2023-03-27 02:53:21.265315"|"2023-03-27 02:53:21.265316"|"2023-03-27 02:53:21.265316"|158|2983|1
4853|"2023-03-27 02:53:21.265324"|"2023-03-27 02:53:21.265325"|"2023-03-27 02:53:21.265325"|578|2065|1
4854|"2023-03-27 02:53:21.265333"|"2023-03-27 02:53:21.265334"|"2023-03-27 02:53:21.265334"|487|2106|1
4855|"2023-03-27 02:53:21.265343"|"2023-03-27 02:53:21.265343"|"2023-03-27 02:53:21.265343"|109|1521|2
4856|"2023-03-27 02:53:21.265352"|"2023-03-27 02:53:21.265352"|"2023-03-27 02:53:21.265352"|470|527|2
4857|"2023-03-27 02:53:21.265361"|"2023-03-27 02:53:21.265361"|"2023-03-27 02:53:21.265361"|547|2096|2
4858|"2023-03-27 02:53:21.265370"|"2023-03-27 02:53:21.265370"|"2023-03-27 02:53:21.265370"|11|562|1
4859|"2023-03-27 02:53:21.265379"|"2023-03-27 02:53:21.265379"|"2023-03-27 02:53:21.265380"|177|373|1
4860|"2023-03-27 02:53:21.265388"|"2023-03-27 02:53:21.265389"|"2023-03-27 02:53:21.265389"|67|101|2
4861|"2023-03-27 02:53:21.265397"|"2023-03-27 02:53:21.265398"|"2023-03-27 02:53:21.265398"|132|598|1
4862|"2023-03-27 02:53:21.265407"|"2023-03-27 02:53:21.265407"|"2023-03-27 02:53:21.265407"|31|2402|1
4863|"2023-03-27 02:53:21.265416"|"2023-03-27 02:53:21.265416"|"2023-03-27 02:53:21.265417"|467|2905|1
4864|"2023-03-27 02:53:21.265425"|"2023-03-27 02:53:21.265426"|"2023-03-27 02:53:21.265426"|173|113|1
4865|"2023-03-27 02:53:21.265434"|"2023-03-27 02:53:21.265435"|"2023-03-27 02:53:21.265435"|126|681|1
4866|"2023-03-27 02:53:21.265443"|"2023-03-27 02:53:21.265444"|"2023-03-27 02:53:21.265444"|583|1962|1
4867|"2023-03-27 02:53:21.265452"|"2023-03-27 02:53:21.265453"|"2023-03-27 02:53:21.265453"|500|1989|2
4868|"2023-03-27 02:53:21.265462"|"2023-03-27 02:53:21.265462"|"2023-03-27 02:53:21.265462"|169|528|2
4869|"2023-03-27 02:53:21.265471"|"2023-03-27 02:53:21.265472"|"2023-03-27 02:53:21.265472"|290|612|2
4870|"2023-03-27 02:53:21.265480"|"2023-03-27 02:53:21.265481"|"2023-03-27 02:53:21.265481"|73|804|2
4871|"2023-03-27 02:53:21.265489"|"2023-03-27 02:53:21.265490"|"2023-03-27 02:53:21.265490"|188|1487|2
4872|"2023-03-27 02:53:21.265499"|"2023-03-27 02:53:21.265499"|"2023-03-27 02:53:21.265499"|289|1545|2
4873|"2023-03-27 02:53:21.265508"|"2023-03-27 02:53:21.265508"|"2023-03-27 02:53:21.265509"|132|2634|1
4874|"2023-03-27 02:53:21.265517"|"2023-03-27 02:53:21.265518"|"2023-03-27 02:53:21.265518"|33|2805|2
4875|"2023-03-27 02:53:21.265526"|"2023-03-27 02:53:21.265527"|"2023-03-27 02:53:21.265527"|438|1890|1
4876|"2023-03-27 02:53:21.265536"|"2023-03-27 02:53:21.265536"|"2023-03-27 02:53:21.265536"|111|2892|1
